TAG,,Chemical_Feed_Mixer3_RunTime,"","P_RunTime","","(Constant := false, ExternalAccess := Read/Write)"
TAG,,Chemical_FeePumpSystemStartOrderRotation,"Chemical_Feed$NPump System$NStart Order Rotation","U_MotorStartOrderRotation","","(Constant := false, ExternalAccess := Read/Write)"
TAG,,Chemical_Flow,"","Generic_P_AIn","","(Constant := false, ExternalAccess := Read/Write)"
TAG,,Chemical_Flow_P_AIn,"CHEMICAL FEED $NFLOW","P_AIn","","(Constant := false, ExternalAccess := Read/Write)"
TAG,,Chemical_NaOCl,"","UD_Chemical","","(Constant := false, ExternalAccess := Read/Write)"
TAG,,Chemical_Tank_1_Level,"","Generic_P_AIn","","(Constant := false, ExternalAccess := Read/Write)"
TAG,,Chemical_Tank_1_Level_P_AIn,"CHEMICAL TANK 1 LEVEL","P_AIn","","(Constant := false, ExternalAccess := Read/Write)"
TAG,,Chemical_Tank_1_Level_P_AIn_FILL,"THIS IS USED TO ANIMATE THE CHEMICAL TANK LEVEL - IT CONVERTS LEVEL TO A VALUE BETWEEN (0-100%) IT IS USED IN THE FILL ANIMATION IN FTV-SE","P_AIn","","(Constant := false, ExternalAccess := Read/Write)"
TAG,,Chemical_Tank_2_Level,"","Generic_P_AIn","","(Constant := false, ExternalAccess := Read/Write)"
TAG,,Chemical_Tank_2_Level_P_AIn,"CHEMICAL TANK 2 LEVEL","P_AIn","","(Constant := false, ExternalAccess := Read/Write)"
TAG,,Chemical_Tank_2_Level_P_AIn_01,"","P_AIn","","(Constant := false, ExternalAccess := Read/Write)"
TAG,,Chemical_Tank_2_Level_P_AIn_FILL,"THIS IS USED TO ANIMATE THE CHEMICAL TANK LEVEL - IT CONVERTS LEVEL TO A VALUE BETWEEN (0-100%) IT IS USED IN THE FILL ANIMATION IN FTV-SE","P_AIn","","(Constant := false, ExternalAccess := Read/Write)"
TAG,,Chemical_Tank_Levels_OK,"INTERLOCK THAT TELLS THE CHEMICAL FEED PUMPS THAT THE CHEMICAL TANKS LEVEL IS OK TO RUN","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Chem_Pump_Running_Interlock,"ANY CHEMCIAL FEED PUMP IS RUNNING$N(Used for Chemical Feed Mixers Interlock)","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,CxT_Setpoint,"","REAL","","(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,Deleverd_Strenght,"","REAL","","(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,Deleverd_Volume,"","REAL","","(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
ALIAS,,F873430,"Chem Feed Flow","","Chemical_FeedFlow.AIn.Val","(RADIX := Float, ExternalAccess := Read Only)"
TAG,,FGEN_02,"","FUNCTION_GENERATOR","","(Constant := false, ExternalAccess := Read/Write)"
TAG,,FirstFlush_Selected,"First Flush Mode Selected","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,FlowThrough_Selected,"Flow Through Mode Selected","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Influent_Flow,"","Generic_P_AIn","","(Constant := false, ExternalAccess := Read/Write)"
TAG,,Influent_Flow_Adjusted,"","DINT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Influent_Flow_P_AIn,"INCOMING$NINFLUENT FLOW","P_AIn","","(Constant := false, ExternalAccess := Read/Write)"
TAG,,Influent_Level,"","Generic_P_AIn","","(Constant := false, ExternalAccess := Read/Write)"
TAG,,Influent_Level_P_AIn,"INFLUENT TANK $NLEVEL","P_AIn","","(Constant := false, ExternalAccess := Read/Write)"
TAG,,Influent_Level_P_AIn_FILL,"THIS IS USED TO ANIMATE THE INFLUENT TANK LEVEL - IT CONVERTS LEVEL TO A VALUE BETWEEN (0-100%) IT IS USED IN THE FILL ANIAMTION IN FTV-SE","P_AIn","","(Constant := false, ExternalAccess := Read/Write)"
TAG,,Influent_TankLevelSimulation,"","TankLevelSimulation","","(Constant := false, ExternalAccess := Read/Write)"
TAG,,Influent_Tank_Level_OK,"INTERLOCK THAT TELLS THE CHEMICAL FEED PUMPS THAT THE INFLUENT TANK LEVEL IS OK TO RUN","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Mixer_1,"","Motor_Tags","","(Constant := false, ExternalAccess := Read/Write)"
TAG,,Mixer_1_Running_INP,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Mixer_2,"","Motor_Tags","","(Constant := false, ExternalAccess := Read/Write)"
TAG,,Mixer_2_Running_INP,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Mixer_3,"","Motor_Tags","","(Constant := false, ExternalAccess := Read/Write)"
TAG,,Mixer_3_Running_INP,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Mixer_Lvl_Interlock,"INTERLOCK THAT TELLS THE CHEMICAL FEED MIXERS THAT THE LEVEL IS OK TO RUN","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,NaOCl_Concentration,"Sodum Concentration","REAL","","(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,NOCHEMFEED_FAULTS,"NO  CHEM FEED FAULTS THIS IS A CONTROLLER SCOPE TAG THAT GOES INTOTHE $QMAIN ROUTINE$Q","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,P1_Lead_PB,"CFP1 Selected As Lead From HMI","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,P2_Lead_PB,"CFP2 Selected As Lead From HMI","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,P3_Lead_PB,"CFP3 Selected As Lead From HMI","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,P4_Lead_PB,"CFP4 Selected As Lead From HMI","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,P5_Lead_PB,"CFP5 Selected As Lead From HMI","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Pumps_Lvl_Interlock,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Pump_1,"","VFD_Tags","","(Constant := false, ExternalAccess := Read/Write)"
COMMENT,,Pump_1,"PUMP RUNNING$N(USED FOR SIMULATION IN THIS CASE)",,"Pump_1.INP_RUNNING"
TAG,,Pump_2,"","VFD_Tags","","(Constant := false, ExternalAccess := Read/Write)"
TAG,,Pump_3,"","VFD_Tags","","(Constant := false, ExternalAccess := Read/Write)"
TAG,,Pump_4,"","VFD_Tags","","(Constant := false, ExternalAccess := Read/Write)"
TAG,,Pump_5,"","VFD_Tags","","(Constant := false, ExternalAccess := Read/Write)"
TAG,,PUMP_CYCLE_RUNNING,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Pump_Sequence_Selected,"Any Pump Sequence$NSelected","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,REAL_I_O_POINT,"","DINT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Select_CxT_Setpoint_PB,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Select_Dose_Setpoint_PB,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Select_Man_Setpoint_PB,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Select_TTS_Setpoint_PB,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Sequence12345_Selected,"Chemical Feed Pump Sequence 1-2-3-4-5 Selected","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Sequence23451_Selected,"Chemical Feed Pump Sequence 2-3-4-5-1 Selected","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Sequence34512_Selected,"Chemical Feed Pump Sequence 3-4-5-1-2 Selected","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Sequence45123_Selected,"Chemical Feed Pump Sequence 4-5-1-2-3 Selected","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Sequence51234_Selected,"Chemical Feed Pump Sequence 5-1-2-3-4 Selected","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Specific_Gravity,"","DINT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,START_PUMP_CYCLE_HMI_PB,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STOP_PUMP_CYCLE_HMI_PB,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Strenght_Setpoint,"Sodum Strnght Setpoint","REAL","","(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,TBD,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Total_Water_Needed,"","REAL","","(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,TTS_Setpoint,"","REAL","","(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,USER_MESSAGE_DISPLAY,"","DINT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Chemical_FeedP1_DriveFLT_ALMD,"","ALARM_DIGITAL","","(ExternalAccess := Read/Write, Severity := 500, MinDurationPRE := 0, ProgTime := ""DT#1969-12-31-16:00:00.000000(GMT-08:00)"", EnableIn := true, In := false, InFault := false, Condition := true, AckRequired := true, Latched := false, ProgAck := false, OperAck := false, ProgReset := false, OperReset := false, ProgSuppress := false, OperSuppress := false, ProgUnsuppress := false, OperUnsuppress := false, ProgDisable := false, OperDisable := false, ProgEnable := false, OperEnable := false, AlarmCountReset := false, UseProgTime := false)"
TAG,,Chemical_FeedP1_FailToStart_ALMD,"","ALARM_DIGITAL","","(ExternalAccess := Read/Write, Severity := 500, MinDurationPRE := 0, ProgTime := ""DT#1969-12-31-16:00:00.000000(GMT-08:00)"", EnableIn := true, In := false, InFault := false, Condition := true, AckRequired := true, Latched := false, ProgAck := false, OperAck := false, ProgReset := false, OperReset := false, ProgSuppress := false, OperSuppress := false, ProgUnsuppress := false, OperUnsuppress := false, ProgDisable := false, OperDisable := false, ProgEnable := false, OperEnable := false, AlarmCountReset := false, UseProgTime := false)"
TAG,,Chemical_FeedP1_FailToStop_ALMD,"","ALARM_DIGITAL","","(ExternalAccess := Read/Write, Severity := 500, MinDurationPRE := 0, ProgTime := ""DT#1969-12-31-16:00:00.000000(GMT-08:00)"", EnableIn := true, In := false, InFault := false, Condition := true, AckRequired := true, Latched := false, ProgAck := false, OperAck := false, ProgReset := false, OperReset := false, ProgSuppress := false, OperSuppress := false, ProgUnsuppress := false, OperUnsuppress := false, ProgDisable := false, OperDisable := false, ProgEnable := false, OperEnable := false, AlarmCountReset := false, UseProgTime := false)"
TAG,,Chemical_FeedP1_IntlkTrip_ALMD,"","ALARM_DIGITAL","","(ExternalAccess := Read/Write, Severity := 500, MinDurationPRE := 0, ProgTime := ""DT#1969-12-31-16:00:00.000000(GMT-08:00)"", EnableIn := true, In := false, InFault := false, Condition := true, AckRequired := true, Latched := false, ProgAck := false, OperAck := false, ProgReset := false, OperReset := false, ProgSuppress := false, OperSuppress := false, ProgUnsuppress := false, OperUnsuppress := false, ProgDisable := false, OperDisable := false, ProgEnable := false, OperEnable := false, AlarmCountReset := false, UseProgTime := false)"
TAG,,Chemical_FeedP1_IOFLT_ALMD,"","ALARM_DIGITAL","","(ExternalAccess := Read/Write, Severity := 500, MinDurationPRE := 0, ProgTime := ""DT#1969-12-31-16:00:00.000000(GMT-08:00)"", EnableIn := true, In := false, InFault := false, Condition := true, AckRequired := true, Latched := false, ProgAck := false, OperAck := false, ProgReset := false, OperReset := false, ProgSuppress := false, OperSuppress := false, ProgUnsuppress := false, OperUnsuppress := false, ProgDisable := false, OperDisable := false, ProgEnable := false, OperEnable := false, AlarmCountReset := false, UseProgTime := false)"
TAG,,Chemical_FeedP2_DriveFLT_ALMD,"","ALARM_DIGITAL","","(ExternalAccess := Read/Write, Severity := 500, MinDurationPRE := 0, ProgTime := ""DT#1969-12-31-16:00:00.000000(GMT-08:00)"", EnableIn := true, In := false, InFault := false, Condition := true, AckRequired := true, Latched := false, ProgAck := false, OperAck := false, ProgReset := false, OperReset := false, ProgSuppress := false, OperSuppress := false, ProgUnsuppress := false, OperUnsuppress := false, ProgDisable := false, OperDisable := false, ProgEnable := false, OperEnable := false, AlarmCountReset := false, UseProgTime := false)"
